Precinct,Race,Candidate,Total Votes,Vote Percentage
3080,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
3080,Mayor,John M. Velasquez,0.0,0.0
3080,Mayor,Dan Martinez,0.0,0.0
3080,Mayor,Denise Gutierrez-Homer,4.0,1.16
3080,Mayor,Greg Brockhouse,156.0,45.09
3080,Mayor,Ray Basaldua,5.0,1.45
3080,Mayor,Joshua James Galvan,0.0,0.0
3080,Mayor,Tim Atwood,1.0,0.29
3080,District 9,Cory W. Dennington,3.0,0.91
3080,District 9,Erika Moe,38.0,11.52
3080,District 9,Patrick Von Dohlen,114.0,34.55
3080,District 9,Antonio Salinas,9.0,2.73
3080,District 9,John Courage,166.0,50.3
3081,Mayor,J. Miller,2.0,0.34
3081,Mayor,Justin Macaluso,6.0,1.02
3081,Mayor,Gary Allen,8.0,1.36
3081,Mayor,Frank Adam Muniz,0.0,0.0
3081,Mayor,"Antonio ""Tony"" Diaz",4.0,0.68
3081,Mayor,Ron Nirenberg,308.0,52.29
3081,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
3081,Mayor,John M. Velasquez,1.0,0.17
3081,Mayor,Dan Martinez,1.0,0.17
3081,Mayor,Denise Gutierrez-Homer,12.0,2.04
3081,Mayor,Greg Brockhouse,244.0,41.43
3081,Mayor,Ray Basaldua,0.0,0.0
3081,Mayor,Joshua James Galvan,1.0,0.17
3081,Mayor,Tim Atwood,2.0,0.34
3081,District 9,Cory W. Dennington,6.0,1.07
3081,District 9,Erika Moe,57.0,10.2
3081,District 9,Patrick Von Dohlen,198.0,35.42
3081,District 9,Antonio Salinas,22.0,3.94
3081,District 9,John Courage,276.0,49.37
3082,Mayor,J. Miller,4.0,0.67
3082,Mayor,Justin Macaluso,2.0,0.34
3082,Mayor,Gary Allen,15.0,2.53
3082,Mayor,Frank Adam Muniz,0.0,0.0
3082,Mayor,"Antonio ""Tony"" Diaz",2.0,0.34
3082,Mayor,Ron Nirenberg,295.0,49.75
3082,Mayor,"Michael ""Commander"" Idrogo",2.0,0.34
3082,Mayor,John M. Velasquez,0.0,0.0
3082,Mayor,Dan Martinez,1.0,0.17
3082,Mayor,Denise Gutierrez-Homer,14.0,2.36
3082,Mayor,Greg Brockhouse,256.0,43.17
3082,Mayor,Ray Basaldua,0.0,0.0
3082,Mayor,Joshua James Galvan,0.0,0.0
3082,Mayor,Tim Atwood,2.0,0.34
3082,District 10,Emily Norwood,49.0,9.33
3082,District 10,Alexander Svehla,25.0,4.76
3082,District 10,Clayton Perry,292.0,55.62
3082,District 10,Ezra Johnson,133.0,25.33
3082,District 10,Gabrien Gregory,26.0,4.95
3083,Mayor,J. Miller,1.0,0.23
3083,Mayor,Justin Macaluso,0.0,0.0
3083,Mayor,Gary Allen,8.0,1.83
3083,Mayor,Frank Adam Muniz,0.0,0.0
3083,Mayor,"Antonio ""Tony"" Diaz",1.0,0.23
3083,Mayor,Ron Nirenberg,217.0,49.77
3083,Mayor,"Michael ""Commander"" Idrogo",3.0,0.69
3083,Mayor,John M. Velasquez,1.0,0.23
3083,Mayor,Dan Martinez,0.0,0.0
3083,Mayor,Denise Gutierrez-Homer,3.0,0.69
3083,Mayor,Greg Brockhouse,197.0,45.18
3083,Mayor,Ray Basaldua,2.0,0.46
3083,Mayor,Joshua James Galvan,1.0,0.23
3083,Mayor,Tim Atwood,2.0,0.46
3083,District 9,Cory W. Dennington,3.0,0.73
3083,District 9,Erika Moe,25.0,6.05
3083,District 9,Patrick Von Dohlen,179.0,43.34
3083,District 9,Antonio Salinas,4.0,0.97
3083,District 9,John Courage,202.0,48.91
3084,Mayor,J. Miller,4.0,0.52
3084,Mayor,Justin Macaluso,0.0,0.0
3084,Mayor,Gary Allen,15.0,1.94
3084,Mayor,Frank Adam Muniz,1.0,0.13
3084,Mayor,"Antonio ""Tony"" Diaz",7.0,0.9
3084,Mayor,Ron Nirenberg,374.0,48.26
3084,Mayor,"Michael ""Commander"" Idrogo",3.0,0.39
3084,Mayor,John M. Velasquez,3.0,0.39
3084,Mayor,Dan Martinez,0.0,0.0
3084,Mayor,Denise Gutierrez-Homer,11.0,1.42
3084,Mayor,Greg Brockhouse,351.0,45.29
3084,Mayor,Ray Basaldua,2.0,0.26
3084,Mayor,Joshua James Galvan,0.0,0.0
3084,Mayor,Tim Atwood,4.0,0.52
3084,District 10,Emily Norwood,50.0,7.24
3084,District 10,Alexander Svehla,21.0,3.04
3084,District 10,Clayton Perry,379.0,54.85
3084,District 10,Ezra Johnson,180.0,26.05
3084,District 10,Gabrien Gregory,61.0,8.83
3085,Mayor,J. Miller,4.0,1.12
3085,Mayor,Justin Macaluso,0.0,0.0
3085,Mayor,Gary Allen,8.0,2.23
3085,Mayor,Frank Adam Muniz,0.0,0.0
3085,Mayor,"Antonio ""Tony"" Diaz",2.0,0.56
3085,Mayor,Ron Nirenberg,198.0,55.31
3085,Mayor,"Michael ""Commander"" Idrogo",1.0,0.28
3085,Mayor,John M. Velasquez,0.0,0.0
3085,Mayor,Dan Martinez,0.0,0.0
3085,Mayor,Denise Gutierrez-Homer,6.0,1.68
3085,Mayor,Greg Brockhouse,137.0,38.27
3085,Mayor,Ray Basaldua,0.0,0.0
3085,Mayor,Joshua James Galvan,0.0,0.0
3085,Mayor,Tim Atwood,2.0,0.56
3085,District 10,Emily Norwood,35.0,11.18
3085,District 10,Alexander Svehla,8.0,2.56
3085,District 10,Clayton Perry,165.0,52.72
3085,District 10,Ezra Johnson,85.0,27.16
3085,District 10,Gabrien Gregory,20.0,6.39
3086,Mayor,J. Miller,2.0,0.31
3086,Mayor,Justin Macaluso,1.0,0.16
3086,Mayor,Gary Allen,11.0,1.71
3086,Mayor,Frank Adam Muniz,1.0,0.16
3086,Mayor,"Antonio ""Tony"" Diaz",4.0,0.62
3086,Mayor,Ron Nirenberg,347.0,53.88
3086,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
3086,Mayor,John M. Velasquez,0.0,0.0
3086,Mayor,Dan Martinez,0.0,0.0
3086,Mayor,Denise Gutierrez-Homer,10.0,1.55
3086,Mayor,Greg Brockhouse,263.0,40.84
3086,Mayor,Ray Basaldua,2.0,0.31
3086,Mayor,Joshua James Galvan,0.0,0.0
3086,Mayor,Tim Atwood,3.0,0.47
3086,District 8,Suzanne McCarty,39.0,6.82
3086,District 8,Manny Pelaez,344.0,60.14
3086,District 8,Cesario Garcia,29.0,5.07
3086,District 8,Rob Rodriguez,141.0,24.65
3086,District 8,Tammy K. Orta,19.0,3.32
3087,Mayor,J. Miller,3.0,0.88
3087,Mayor,Justin Macaluso,0.0,0.0
3087,Mayor,Gary Allen,9.0,2.64
3087,Mayor,Frank Adam Muniz,0.0,0.0
3087,Mayor,"Antonio ""Tony"" Diaz",1.0,0.29
3087,Mayor,Ron Nirenberg,142.0,41.64
3087,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
3087,Mayor,John M. Velasquez,0.0,0.0
3087,Mayor,Dan Martinez,0.0,0.0
3087,Mayor,Denise Gutierrez-Homer,3.0,0.88
3087,Mayor,Greg Brockhouse,175.0,51.32
3087,Mayor,Ray Basaldua,0.0,0.0
3087,Mayor,Joshua James Galvan,2.0,0.59
3087,Mayor,Tim Atwood,6.0,1.76
3087,District 10,Emily Norwood,29.0,9.09
3087,District 10,Alexander Svehla,8.0,2.51
3087,District 10,Clayton Perry,202.0,63.32
3087,District 10,Ezra Johnson,66.0,20.69
3087,District 10,Gabrien Gregory,14.0,4.39
3088,Mayor,J. Miller,6.0,0.72
3088,Mayor,Justin Macaluso,3.0,0.36
3088,Mayor,Gary Allen,20.0,2.4
3088,Mayor,Frank Adam Muniz,1.0,0.12
3088,Mayor,"Antonio ""Tony"" Diaz",3.0,0.36
3088,Mayor,Ron Nirenberg,412.0,49.52
3088,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
3088,Mayor,John M. Velasquez,1.0,0.12
3088,Mayor,Dan Martinez,0.0,0.0
3088,Mayor,Denise Gutierrez-Homer,14.0,1.68
3088,Mayor,Greg Brockhouse,361.0,43.39
3088,Mayor,Ray Basaldua,2.0,0.24
3088,Mayor,Joshua James Galvan,1.0,0.12
3088,Mayor,Tim Atwood,8.0,0.96
3088,District 10,Emily Norwood,68.0,8.92
3088,District 10,Alexander Svehla,25.0,3.28
3088,District 10,Clayton Perry,493.0,64.7
3088,District 10,Ezra Johnson,143.0,18.77
3088,District 10,Gabrien Gregory,33.0,4.33
3090,Mayor,J. Miller,3.0,0.39
3090,Mayor,Justin Macaluso,0.0,0.0
3090,Mayor,Gary Allen,11.0,1.42
3090,Mayor,Frank Adam Muniz,4.0,0.52
3090,Mayor,"Antonio ""Tony"" Diaz",4.0,0.52
3090,Mayor,Ron Nirenberg,385.0,49.68
3090,Mayor,"Michael ""Commander"" Idrogo",1.0,0.13
3090,Mayor,John M. Velasquez,4.0,0.52
3090,Mayor,Dan Martinez,0.0,0.0
3090,Mayor,Denise Gutierrez-Homer,17.0,2.19
3090,Mayor,Greg Brockhouse,337.0,43.48
3090,Mayor,Ray Basaldua,4.0,0.52
3090,Mayor,Joshua James Galvan,0.0,0.0
3090,Mayor,Tim Atwood,5.0,0.65
3090,District 10,Emily Norwood,47.0,6.76
3090,District 10,Alexander Svehla,22.0,3.17
3090,District 10,Clayton Perry,412.0,59.28
3090,District 10,Ezra Johnson,155.0,22.3
3090,District 10,Gabrien Gregory,59.0,8.49
3093,Mayor,J. Miller,4.0,0.34
3093,Mayor,Justin Macaluso,0.0,0.0
3093,Mayor,Gary Allen,20.0,1.69
3093,Mayor,Frank Adam Muniz,0.0,0.0
3093,Mayor,"Antonio ""Tony"" Diaz",4.0,0.34
3093,Mayor,Ron Nirenberg,569.0,48.22
3093,Mayor,"Michael ""Commander"" Idrogo",3.0,0.25
3093,Mayor,John M. Velasquez,0.0,0.0
3093,Mayor,Dan Martinez,1.0,0.08
3093,Mayor,Denise Gutierrez-Homer,20.0,1.69
3093,Mayor,Greg Brockhouse,543.0,46.02
3093,Mayor,Ray Basaldua,2.0,0.17
3093,Mayor,Joshua James Galvan,1.0,0.08
3093,Mayor,Tim Atwood,13.0,1.1
3093,District 9,Cory W. Dennington,9.0,0.8
3093,District 9,Erika Moe,249.0,22.02
3093,District 9,Patrick Von Dohlen,400.0,35.37
3093,District 9,Antonio Salinas,28.0,2.48
3093,District 9,John Courage,445.0,39.35
3094,Mayor,J. Miller,3.0,0.38
3094,Mayor,Justin Macaluso,0.0,0.0
3094,Mayor,Gary Allen,13.0,1.66
3094,Mayor,Frank Adam Muniz,1.0,0.13
3094,Mayor,"Antonio ""Tony"" Diaz",3.0,0.38
3094,Mayor,Ron Nirenberg,385.0,49.3
3094,Mayor,"Michael ""Commander"" Idrogo",2.0,0.26
3094,Mayor,John M. Velasquez,1.0,0.13
3094,Mayor,Dan Martinez,0.0,0.0
3094,Mayor,Denise Gutierrez-Homer,2.0,0.26
3094,Mayor,Greg Brockhouse,363.0,46.48
3094,Mayor,Ray Basaldua,1.0,0.13
3094,Mayor,Joshua James Galvan,1.0,0.13
3094,Mayor,Tim Atwood,6.0,0.77
3094,District 8,Suzanne McCarty,67.0,9.7
3094,District 8,Manny Pelaez,418.0,60.49
3094,District 8,Cesario Garcia,31.0,4.49
3094,District 8,Rob Rodriguez,158.0,22.87
3094,District 8,Tammy K. Orta,17.0,2.46
3095,Mayor,J. Miller,1.0,0.33
3095,Mayor,Justin Macaluso,2.0,0.66
3095,Mayor,Gary Allen,7.0,2.33
3095,Mayor,Frank Adam Muniz,0.0,0.0
3095,Mayor,"Antonio ""Tony"" Diaz",3.0,1.0
3095,Mayor,Ron Nirenberg,185.0,61.46
3095,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
3095,Mayor,John M. Velasquez,0.0,0.0
3095,Mayor,Dan Martinez,0.0,0.0
3095,Mayor,Denise Gutierrez-Homer,11.0,3.65
3095,Mayor,Greg Brockhouse,92.0,30.56
3095,Mayor,Ray Basaldua,0.0,0.0
3095,Mayor,Joshua James Galvan,0.0,0.0
3095,Mayor,Tim Atwood,0.0,0.0
3095,District 8,Suzanne McCarty,31.0,12.06
3095,District 8,Manny Pelaez,145.0,56.42
3095,District 8,Cesario Garcia,12.0,4.67
3095,District 8,Rob Rodriguez,55.0,21.4
3095,District 8,Tammy K. Orta,14.0,5.45
3098,Mayor,J. Miller,3.0,0.78
3098,Mayor,Justin Macaluso,0.0,0.0
3098,Mayor,Gary Allen,22.0,5.7
3098,Mayor,Frank Adam Muniz,0.0,0.0
3098,Mayor,"Antonio ""Tony"" Diaz",2.0,0.52
3098,Mayor,Ron Nirenberg,211.0,54.66
3098,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
3098,Mayor,John M. Velasquez,0.0,0.0
3098,Mayor,Dan Martinez,1.0,0.26
3098,Mayor,Denise Gutierrez-Homer,9.0,2.33
3098,Mayor,Greg Brockhouse,133.0,34.46
3098,Mayor,Ray Basaldua,1.0,0.26
3098,Mayor,Joshua James Galvan,0.0,0.0
3098,Mayor,Tim Atwood,4.0,1.04
3098,District 8,Suzanne McCarty,33.0,9.48
3098,District 8,Manny Pelaez,188.0,54.02
3098,District 8,Cesario Garcia,18.0,5.17
3098,District 8,Rob Rodriguez,101.0,29.02
3098,District 8,Tammy K. Orta,8.0,2.3
3099,Mayor,J. Miller,5.0,0.67
3099,Mayor,Justin Macaluso,3.0,0.4
3099,Mayor,Gary Allen,9.0,1.2
3099,Mayor,Frank Adam Muniz,3.0,0.4
3099,Mayor,"Antonio ""Tony"" Diaz",6.0,0.8
3099,Mayor,Ron Nirenberg,419.0,56.09
3099,Mayor,"Michael ""Commander"" Idrogo",1.0,0.13
3099,Mayor,John M. Velasquez,0.0,0.0
3099,Mayor,Dan Martinez,1.0,0.13
3099,Mayor,Denise Gutierrez-Homer,16.0,2.14
3099,Mayor,Greg Brockhouse,277.0,37.08
3099,Mayor,Ray Basaldua,1.0,0.13
3099,Mayor,Joshua James Galvan,1.0,0.13
3099,Mayor,Tim Atwood,5.0,0.67
3099,District 8,Suzanne McCarty,82.0,12.6
3099,District 8,Manny Pelaez,375.0,57.6
3099,District 8,Cesario Garcia,48.0,7.37
3099,District 8,Rob Rodriguez,118.0,18.13
3099,District 8,Tammy K. Orta,28.0,4.3
3100,Mayor,J. Miller,7.0,1.09
3100,Mayor,Justin Macaluso,3.0,0.47
3100,Mayor,Gary Allen,13.0,2.02
3100,Mayor,Frank Adam Muniz,0.0,0.0
3100,Mayor,"Antonio ""Tony"" Diaz",7.0,1.09
3100,Mayor,Ron Nirenberg,339.0,52.56
3100,Mayor,"Michael ""Commander"" Idrogo",1.0,0.16
3100,Mayor,John M. Velasquez,0.0,0.0
3100,Mayor,Dan Martinez,1.0,0.16
3100,Mayor,Denise Gutierrez-Homer,11.0,1.71
3100,Mayor,Greg Brockhouse,251.0,38.91
3100,Mayor,Ray Basaldua,3.0,0.47
3100,Mayor,Joshua James Galvan,0.0,0.0
3100,Mayor,Tim Atwood,9.0,1.4
3100,District 10,Emily Norwood,75.0,13.02
3100,District 10,Alexander Svehla,35.0,6.08
3100,District 10,Clayton Perry,278.0,48.26
3100,District 10,Ezra Johnson,138.0,23.96
3100,District 10,Gabrien Gregory,50.0,8.68
3101,Mayor,J. Miller,3.0,0.44
3101,Mayor,Justin Macaluso,1.0,0.15
3101,Mayor,Gary Allen,24.0,3.48
3101,Mayor,Frank Adam Muniz,1.0,0.15
3101,Mayor,"Antonio ""Tony"" Diaz",3.0,0.44
3101,Mayor,Ron Nirenberg,387.0,56.17
3101,Mayor,"Michael ""Commander"" Idrogo",1.0,0.15
3101,Mayor,John M. Velasquez,1.0,0.15
3101,Mayor,Dan Martinez,0.0,0.0
3101,Mayor,Denise Gutierrez-Homer,13.0,1.89
3101,Mayor,Greg Brockhouse,247.0,35.85
3101,Mayor,Ray Basaldua,2.0,0.29
3101,Mayor,Joshua James Galvan,0.0,0.0
3101,Mayor,Tim Atwood,6.0,0.87
3101,District 8,Suzanne McCarty,72.0,11.86
3101,District 8,Manny Pelaez,370.0,60.96
3101,District 8,Cesario Garcia,65.0,10.71
3101,District 8,Rob Rodriguez,74.0,12.19
3101,District 8,Tammy K. Orta,26.0,4.28
3102,Mayor,J. Miller,3.0,0.32
3102,Mayor,Justin Macaluso,2.0,0.22
3102,Mayor,Gary Allen,12.0,1.29
3102,Mayor,Frank Adam Muniz,1.0,0.11
3102,Mayor,"Antonio ""Tony"" Diaz",2.0,0.22
3102,Mayor,Ron Nirenberg,499.0,53.77
3102,Mayor,"Michael ""Commander"" Idrogo",2.0,0.22
3102,Mayor,John M. Velasquez,1.0,0.11
3102,Mayor,Dan Martinez,0.0,0.0
3102,Mayor,Denise Gutierrez-Homer,11.0,1.19
3102,Mayor,Greg Brockhouse,388.0,41.81
3102,Mayor,Ray Basaldua,2.0,0.22
3102,Mayor,Joshua James Galvan,0.0,0.0
3102,Mayor,Tim Atwood,5.0,0.54
3102,District 9,Cory W. Dennington,3.0,0.34
3102,District 9,Erika Moe,122.0,13.91
3102,District 9,Patrick Von Dohlen,302.0,34.44
3102,District 9,Antonio Salinas,21.0,2.39
3102,District 9,John Courage,429.0,48.92
3103,Mayor,J. Miller,0.0,0.0
3103,Mayor,Justin Macaluso,0.0,0.0
3103,Mayor,Gary Allen,3.0,2.48
3103,Mayor,Frank Adam Muniz,0.0,0.0
3103,Mayor,"Antonio ""Tony"" Diaz",1.0,0.83
3103,Mayor,Ron Nirenberg,76.0,62.81
3103,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
3103,Mayor,John M. Velasquez,0.0,0.0
3103,Mayor,Dan Martinez,0.0,0.0
3103,Mayor,Denise Gutierrez-Homer,3.0,2.48
3103,Mayor,Greg Brockhouse,36.0,29.75
3103,Mayor,Ray Basaldua,0.0,0.0
3103,Mayor,Joshua James Galvan,1.0,0.83
3103,Mayor,Tim Atwood,1.0,0.83
3103,District 10,Emily Norwood,12.0,10.62
3103,District 10,Alexander Svehla,9.0,7.96
3103,District 10,Clayton Perry,61.0,53.98
3103,District 10,Ezra Johnson,25.0,22.12
3103,District 10,Gabrien Gregory,6.0,5.31
3104,Mayor,J. Miller,3.0,0.37
3104,Mayor,Justin Macaluso,1.0,0.12
3104,Mayor,Gary Allen,17.0,2.09
3104,Mayor,Frank Adam Muniz,1.0,0.12
3104,Mayor,"Antonio ""Tony"" Diaz",6.0,0.74
3104,Mayor,Ron Nirenberg,400.0,49.2
3104,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
3104,Mayor,John M. Velasquez,0.0,0.0
3104,Mayor,Dan Martinez,0.0,0.0
3104,Mayor,Denise Gutierrez-Homer,8.0,0.98
3104,Mayor,Greg Brockhouse,368.0,45.26
3104,Mayor,Ray Basaldua,1.0,0.12
3104,Mayor,Joshua James Galvan,1.0,0.12
3104,Mayor,Tim Atwood,7.0,0.86
3104,District 9,Cory W. Dennington,4.0,0.51
3104,District 9,Erika Moe,98.0,12.56
3104,District 9,Patrick Von Dohlen,302.0,38.72
3104,District 9,Antonio Salinas,12.0,1.54
3104,District 9,John Courage,364.0,46.67
3105,Mayor,J. Miller,4.0,0.54
3105,Mayor,Justin Macaluso,1.0,0.13
3105,Mayor,Gary Allen,15.0,2.01
3105,Mayor,Frank Adam Muniz,2.0,0.27
3105,Mayor,"Antonio ""Tony"" Diaz",5.0,0.67
3105,Mayor,Ron Nirenberg,379.0,50.74
3105,Mayor,"Michael ""Commander"" Idrogo",3.0,0.4
3105,Mayor,John M. Velasquez,2.0,0.27
3105,Mayor,Dan Martinez,1.0,0.13
3105,Mayor,Denise Gutierrez-Homer,15.0,2.01
3105,Mayor,Greg Brockhouse,309.0,41.37
3105,Mayor,Ray Basaldua,5.0,0.67
3105,Mayor,Joshua James Galvan,1.0,0.13
3105,Mayor,Tim Atwood,5.0,0.67
3105,District 10,Emily Norwood,70.0,10.29
3105,District 10,Alexander Svehla,26.0,3.82
3105,District 10,Clayton Perry,370.0,54.41
3105,District 10,Ezra Johnson,170.0,25.0
3105,District 10,Gabrien Gregory,44.0,6.47
3107,Mayor,J. Miller,0.0,0.0
3107,Mayor,Justin Macaluso,0.0,0.0
3107,Mayor,Gary Allen,9.0,2.79
3107,Mayor,Frank Adam Muniz,0.0,0.0
3107,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
3107,Mayor,Ron Nirenberg,221.0,68.42
3107,Mayor,"Michael ""Commander"" Idrogo",2.0,0.62
3107,Mayor,John M. Velasquez,0.0,0.0
3107,Mayor,Dan Martinez,2.0,0.62
3107,Mayor,Denise Gutierrez-Homer,5.0,1.55
3107,Mayor,Greg Brockhouse,83.0,25.7
3107,Mayor,Ray Basaldua,0.0,0.0
3107,Mayor,Joshua James Galvan,0.0,0.0
3107,Mayor,Tim Atwood,1.0,0.31
3107,District 7,Patricia Ann Varela,68.0,24.2
3107,District 7,Ana E. Sandoval,213.0,75.8
3108,Mayor,J. Miller,2.0,0.39
3108,Mayor,Justin Macaluso,2.0,0.39
3108,Mayor,Gary Allen,11.0,2.16
3108,Mayor,Frank Adam Muniz,0.0,0.0
3108,Mayor,"Antonio ""Tony"" Diaz",1.0,0.2
3108,Mayor,Ron Nirenberg,245.0,48.13
3108,Mayor,"Michael ""Commander"" Idrogo",3.0,0.59
3108,Mayor,John M. Velasquez,0.0,0.0
3108,Mayor,Dan Martinez,1.0,0.2
3108,Mayor,Denise Gutierrez-Homer,3.0,0.59
3108,Mayor,Greg Brockhouse,235.0,46.17
3108,Mayor,Ray Basaldua,1.0,0.2
3108,Mayor,Joshua James Galvan,2.0,0.39
3108,Mayor,Tim Atwood,3.0,0.59
3108,District 10,Emily Norwood,30.0,6.24
3108,District 10,Alexander Svehla,12.0,2.49
3108,District 10,Clayton Perry,318.0,66.11
3108,District 10,Ezra Johnson,100.0,20.79
3108,District 10,Gabrien Gregory,21.0,4.37
3109,Mayor,J. Miller,1.0,0.19
3109,Mayor,Justin Macaluso,0.0,0.0
3109,Mayor,Gary Allen,12.0,2.34
3109,Mayor,Frank Adam Muniz,2.0,0.39
3109,Mayor,"Antonio ""Tony"" Diaz",6.0,1.17
3109,Mayor,Ron Nirenberg,304.0,59.26
3109,Mayor,"Michael ""Commander"" Idrogo",1.0,0.19
3109,Mayor,John M. Velasquez,2.0,0.39
3109,Mayor,Dan Martinez,0.0,0.0
3109,Mayor,Denise Gutierrez-Homer,18.0,3.51
3109,Mayor,Greg Brockhouse,161.0,31.38
3109,Mayor,Ray Basaldua,2.0,0.39
3109,Mayor,Joshua James Galvan,0.0,0.0
3109,Mayor,Tim Atwood,4.0,0.78
3109,District 8,Suzanne McCarty,53.0,11.4
3109,District 8,Manny Pelaez,283.0,60.86
3109,District 8,Cesario Garcia,43.0,9.25
3109,District 8,Rob Rodriguez,64.0,13.76
3109,District 8,Tammy K. Orta,22.0,4.73
3110,Mayor,J. Miller,4.0,0.61
3110,Mayor,Justin Macaluso,0.0,0.0
3110,Mayor,Gary Allen,14.0,2.14
3110,Mayor,Frank Adam Muniz,2.0,0.31
3110,Mayor,"Antonio ""Tony"" Diaz",4.0,0.61
3110,Mayor,Ron Nirenberg,326.0,49.77
3110,Mayor,"Michael ""Commander"" Idrogo",2.0,0.31
3110,Mayor,John M. Velasquez,0.0,0.0
3110,Mayor,Dan Martinez,1.0,0.15
3110,Mayor,Denise Gutierrez-Homer,15.0,2.29
3110,Mayor,Greg Brockhouse,279.0,42.6
3110,Mayor,Ray Basaldua,0.0,0.0
3110,Mayor,Joshua James Galvan,0.0,0.0
3110,Mayor,Tim Atwood,8.0,1.22
3110,District 10,Emily Norwood,48.0,8.25
3110,District 10,Alexander Svehla,14.0,2.41
3110,District 10,Clayton Perry,317.0,54.47
3110,District 10,Ezra Johnson,160.0,27.49
3110,District 10,Gabrien Gregory,43.0,7.39
3111,Mayor,J. Miller 0 0,,
3111,Mayor,Justin Macaluso 0 0,,
3111,Mayor,Gary Allen 0 0,,
3111,Mayor,Frank Adam Muniz 0 0,,
3111,Mayor,"Antonio ""Tony"" Diaz 0 0",,
3111,Mayor,Ron Nirenberg 0 0,,
3111,Mayor,"Michael ""Commander"" Idrogo 0 0",,
3111,Mayor,John M. Velasquez 0 0,,
3111,Mayor,Dan Martinez 0 0,,
3111,Mayor,Denise Gutierrez-Homer 0 0,,
3111,Mayor,Greg Brockhouse 0 0,,
3111,Mayor,Ray Basaldua 0 0,,
3111,Mayor,Joshua James Galvan 0 0,,
3111,Mayor,Tim Atwood 0 0,,
3111,District 9,Cory W. Dennington 0 0,,
3111,District 9,Erika Moe 0 0,,
3111,District 9,Patrick Von Dohlen 0 0,,
3111,District 9,Antonio Salinas 0 0,,
3111,District 9,John Courage 0 0,,
3112,Mayor,J. Miller,3.0,1.2
3112,Mayor,Justin Macaluso,0.0,0.0
3112,Mayor,Gary Allen,4.0,1.59
3112,Mayor,Frank Adam Muniz,1.0,0.4
3112,Mayor,"Antonio ""Tony"" Diaz",6.0,2.39
3112,Mayor,Ron Nirenberg,161.0,64.14
3112,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
3112,Mayor,John M. Velasquez,0.0,0.0
3112,Mayor,Dan Martinez,0.0,0.0
3112,Mayor,Denise Gutierrez-Homer,7.0,2.79
3112,Mayor,Greg Brockhouse,68.0,27.09
3112,Mayor,Ray Basaldua,0.0,0.0
3112,Mayor,Joshua James Galvan,0.0,0.0
3112,Mayor,Tim Atwood,1.0,0.4
3112,District 8,Suzanne McCarty,20.0,9.3
3112,District 8,Manny Pelaez,133.0,61.86
3112,District 8,Cesario Garcia,8.0,3.72
3112,District 8,Rob Rodriguez,43.0,20.0
3112,District 8,Tammy K. Orta,11.0,5.12
3113,Mayor,J. Miller,0.0,0.0
3113,Mayor,Justin Macaluso,0.0,0.0
3113,Mayor,Gary Allen,1.0,0.75
3113,Mayor,Frank Adam Muniz,0.0,0.0
3113,Mayor,"Antonio ""Tony"" Diaz",2.0,1.5
3113,Mayor,Ron Nirenberg,88.0,66.17
3113,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
3113,Mayor,John M. Velasquez,0.0,0.0
3113,Mayor,Dan Martinez,0.0,0.0
3113,Mayor,Denise Gutierrez-Homer,3.0,2.26
3113,Mayor,Greg Brockhouse,36.0,27.07
3113,Mayor,Ray Basaldua,0.0,0.0
3113,Mayor,Joshua James Galvan,0.0,0.0
3113,Mayor,Tim Atwood,3.0,2.26
3113,District 8,Suzanne McCarty,18.0,16.22
3113,District 8,Manny Pelaez,59.0,53.15
3113,District 8,Cesario Garcia,5.0,4.5
3113,District 8,Rob Rodriguez,17.0,15.32
3113,District 8,Tammy K. Orta,12.0,10.81
3114,Mayor,J. Miller,3.0,0.36
3114,Mayor,Justin Macaluso,0.0,0.0
3114,Mayor,Gary Allen,21.0,2.52
3114,Mayor,Frank Adam Muniz,1.0,0.12
3114,Mayor,"Antonio ""Tony"" Diaz",1.0,0.12
3114,Mayor,Ron Nirenberg,356.0,42.79
3114,Mayor,"Michael ""Commander"" Idrogo",3.0,0.36
3114,Mayor,John M. Velasquez,2.0,0.24
3114,Mayor,Dan Martinez,2.0,0.24
3114,Mayor,Denise Gutierrez-Homer,11.0,1.32
3114,Mayor,Greg Brockhouse,422.0,50.72
3114,Mayor,Ray Basaldua,4.0,0.48
3114,Mayor,Joshua James Galvan,0.0,0.0
3114,Mayor,Tim Atwood,6.0,0.72
3114,District 9,Cory W. Dennington,3.0,0.37
3114,District 9,Erika Moe,51.0,6.37
3114,District 9,Patrick Von Dohlen,374.0,46.69
3114,District 9,Antonio Salinas,13.0,1.62
3114,District 9,John Courage,360.0,44.94
3115,Mayor,J. Miller,3.0,0.44
3115,Mayor,Justin Macaluso,0.0,0.0
